time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-1.977189082660459,-7.433050200064662,25.58888090490862,5.848055768913337,0.04613814341936706,0.0,-1.1265665941647642,-7.542816578734789,4.65093788235137,-0.05175957175045173,-0.01679588769758751,0.0,463.79048913005903,462.49995312604943,464.8154197100623,464.28603041153633
4.319999999999996,-2.0455070344964152,-7.892922195471584,25.86363436446139,5.844539662592478,0.04465013091788972,0.0,-1.1506255023204166,-7.786958557299694,4.507243781217694,-0.07802906361321463,-0.04998436321363311,0.0,432.42213596927803,429.61607376421716,431.898564623631,429.67376518595404
4.379999999999995,-2.115315495132347,-8.368290420891427,26.131190138150576,5.8408820878331635,0.04138641943844412,0.0,-1.1760663445256314,-8.059299870753293,4.410615897626965,-0.039319843295711025,-0.06512256563821284,0.0,449.1266832524441,447.8948189198688,446.54524082076546,449.68958206191104
4.439999999999993,-2.1866692976545354,-8.860923599678536,26.39450309508948,5.8387942884366275,0.037205961165577506,0.0,-1.2020161721436171,-8.362258888158845,4.365550092012901,-0.02701400250437183,-0.080827658386628,0.0,468.2667611697546,467.03957845315887,466.39683557852743,467.3567544173443
4.499999999999992,-2.259474835865286,-9.37154969671878,26.654345333005647,5.836970110741838,0.03227862437386797,0.0,-1.2244088772894457,-8.659140539281507,4.295091415206343,-0.03822739233936647,-0.0848442641666019,0.0,460.88590233444296,460.5630247790636,461.30276553123156,460.4159001010546
4.559999999999991,-2.3335018952397975,-9.899619578446648,26.908795404487776,5.8346334256800905,0.02754702707266876,0.0,-1.2427722222301567,-8.943882284415745,4.185984306576257,-0.04041913158179125,-0.06899195467129798,0.0,449.10410284952025,450.3834367970229,449.0844994605432,448.9058958888939
4.6199999999999894,-2.4085268528873,-10.444418597355819,27.155541301746545,5.832457174763036,0.023634340919088892,0.0,-1.2577726330057768,-9.216915058258579,4.0384939845580705,-0.029052680645598707,-0.05856058705911174,0.0,436.65310738720336,437.51948238136646,437.01255302838973,437.9586292742797
4.679999999999988,-2.4844667661074347,-11.007093202756337,27.39609552898273,5.831327701598273,0.02021409674339747,0.0,-1.27324464198316,-9.539471471553536,3.979003100494253,-0.0037183186282545386,-0.054060985417291145,0.0,468.6646169084338,469.0122714928434,467.3017082313176,469.2729654698766
4.739999999999987,-2.561217727034984,-11.587991210143935,27.63032578248289,5.831223308486674,0.01702816519369499,0.0,-1.2848922850022086,-9.824648928213467,3.8283622512998905,0.001949570015336988,-0.051241562414298,0.0,438.3940081544689,438.6264025566243,439.8321273913126,440.30147979194857
4.799999999999986,-2.6386538640928783,-12.187018880246253,27.85719141015706,5.831476711440036,0.013906725240289575,0.0,-1.2960555340685938,-10.143645134587763,3.7331208835273713,0.00842215077073462,-0.05363606851572296,0.0,459.95955942380266,459.7681782452248,458.5255802616962,459.0395773491495
4.859999999999984,-2.716695094663023,-12.804938972406713,28.077388994594507,5.831783895323351,0.01061713347751514,0.0,-1.3050684871472988,-10.454545225338547,3.606283318220909,-0.0024750758285723637,-0.05731955341246781,0.0,450.38777987566175,450.0876985163195,450.34101320129787,449.4583449231761
4.919999999999983,-2.795231851671053,-13.441952969498294,28.290406740805796,5.832232497545236,0.007793244604356708,0.0,-1.3125765950684734,-10.78011679557501,3.493627347291828,0.022275877370401008,-0.0319320901959016,0.0,456.20904581818223,458.2308495499913,454.26058930853696,456.2415945938357
4.979999999999982,-2.874162646136964,-14.097816443320102,28.494753248662693,5.833855628564502,0.0059438615228115665,0.0,-1.318322102663183,-11.083107978940204,3.3177258185913776,0.03520956505842849,-0.028692805465815135,0.0,434.79906868350815,435.0701143925148,435.6335126538554,436.71420389500986
5.0399999999999805,-2.953401553892685,-14.771188330114708,28.686639877141268,5.835758834589102,0.004356172207226727,0.0,-1.32288138185705,-11.364012105375837,3.0787164874503783,0.023624100031090584,-0.022336192653998055,0.0,412.80551875254935,413.3660475182202,412.96782662451943,411.9447037852386
